"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_xgb","tau_interlogit","tau_hcf"
649,2,3,2.24396315528946,0.606449152624042,1,3,3.77832394792811,0,0,4,1,1,0.0598254222422838,0.0380700640840106,0.111688866336572
654,3,4,2.43388851553501,0.713265126486791,2,7,3.81574655884069,1,1,4,0,1,0.00561503891367465,0.0107788304181109,0.0111137059267783
663,1,4,2.00571126624872,0.541218899761528,1,4,2.98568543683429,1,0,3,1,1,0.211975906044245,0.212866067573205,0.243356955927347
666,2,3,1.61439109182206,0.951897860444453,2,2,2.0179280321172,0,0,2,0,1,0.0395927764475346,0.0379446342860111,0.0521683018673463
675,1,2,1.96700779975427,0.317187249567521,2,5,4.04545118404231,1,1,4,0,1,0.357109323143959,0.280997763360577,0.2647466701005
679,3,4,3.91731743748653,0.873528792373624,1,1,4.44649687759697,1,0,3,0,1,4.50175393780228e-05,0.0002539941134998,0.0023759296703596
680,1,2,4.13978443967525,0.624545894685373,1,1,3.17301330357345,0,0,4,0,1,-5.80693449592218e-05,0.000217865996921529,0.0206022150380363
681,1,1,2.06243426834919,0.734443579275488,1,5,4.55533034590076,0,0,1,0,1,0.00269512840168318,0.00273166318280338,0.0133976006952388
682,1,3,3.17045652412235,0.527992654333869,1,4,3.01398349255834,0,0,3,1,1,0.0311830332502723,0.0273060876848041,0.0818897710433589
683,2,2,2.46439238366001,0.424217321808713,1,1,3.3160841367,0,0,3,0,1,0.0533494167029858,0.133864161361745,0.171150460732226
685,2,3,2.87251963444858,0.712550831716817,1,2,3.16688548864173,1,1,3,0,1,0.0145673684892245,0.0167280367693051,0.0171391068899021
686,2,2,1.7150946045597,0.511928950012328,2,5,4.86860175219872,0,0,3,1,1,0.0935651138424873,0.311246060612939,0.149086358859642
692,1,2,2.48462252032273,0.676065884610188,1,5,4.06371508957033,0,0,3,1,1,0.0232613976113498,0.0165252466790893,0.0323625010750909
695,2,2,1.38114567929136,0.502861414273036,3,2,3.4135629345826,0,0,3,1,0,0.295172870159149,0.357703235973172,0.249310442640134
696,2,4,4.10506604492927,0.62887212569048,2,3,4.49196215223815,1,1,3,1,1,-0.00310333631932735,0.00274612812030628,0.0268935400171902
702,1,2,1.94919284260233,0.638440699261941,2,2,4.71470434176859,0,0,2,0,1,0.032237546518445,0.0698384011494654,0.0453470182652349
703,2,1,2.43616894709545,0.547013443391597,2,2,3.04634912718905,0,1,1,0,1,0.00878856074996293,0.0124864547841994,0.0722786445394289
711,3,4,2.3222105744856,0.549284099988997,2,5,3.75242988771816,0,1,3,0,1,0.118681886233389,0.165782979316102,0.075118396034259
714,1,3,2.03898359636648,0.446429865639104,3,5,4.90546895731003,1,1,4,0,1,-0.0412060022354126,0.141763977679538,0.182718702645449
715,2,1,2.69887643078662,0.782067097133392,2,6,2.68352240549832,0,1,1,0,1,0.000335192311467836,0.000534159292697067,0.00897188676592644
719,2,5,2.9726059998991,0.877763138043671,1,4,2.91472342487456,0,0,3,0,1,0.000169121252838522,0.000724163376666365,0.012338219852128
724,2,5,1.29102728969483,0.652922657586674,1,7,4.29081963821645,0,1,2,1,1,0.149642392992973,0.118598971210072,0.206479621416756
728,1,4,1.59479741377081,0.743053609601755,1,3,3.92992693169005,1,0,3,0,1,0.123650124063715,0.130493075360723,0.0709263960144225
730,1,3,3.50083431203208,0.824273057573004,1,1,2.33821521753744,0,0,2,0,1,0.0012445197062334,0.00117180508971049,0.0190748234895394
731,1,3,2.9717060673952,0.909983613372184,2,7,3.32382998092996,0,0,3,0,1,0.00115960833500139,0.00358096060664459,-0.000387997255843748
732,2,4,1.60843842957208,0.306832368024898,1,4,4.07324899601764,0,0,3,0,0,0.566481709480286,0.51616383091282,0.339248600936895
733,1,4,2.81597149273292,0.395229312902984,1,2,3.09440128891672,1,0,3,1,0,0.545843169093132,0.554497639016075,0.185280829226921
735,1,3,2.57197225859261,0.71432357790765,1,5,2.90871904662914,1,1,4,1,1,0.00465660975896753,0.00626766503933707,0.0210532141915348
736,1,4,2.45889564024539,0.528200258577981,2,2,4.58680471887014,1,0,3,0,0,0.292403075844049,0.37437946336102,0.120898112430102
737,1,5,1.80043187007527,0.687875160127104,1,2,4.02912787027636,0,0,3,1,1,0.214098646771163,0.113638680783088,0.0735134175681919
743,1,4,1.14025545581421,0.378578308795118,2,4,4.67185771645611,0,0,3,0,0,0.366119921207428,0.47921608032185,0.261292762980429
744,1,2,1.82856799325517,0.706449227225351,1,2,2.23036883420251,0,0,3,0,1,0.0427896496839821,0.0699008399310878,0.0507618472046644
745,1,2,1.11236370897131,0.949857036186123,1,6,3.39169371087696,0,0,2,1,1,0.0172873806441203,0.00808775923085492,0.101118436733407
751,2,5,2.67284275121154,0.904272036707265,3,7,3.49854636878484,0,1,4,1,1,-0.000142999808304012,0.000151447299633567,0.00059371367453329
754,2,2,3.21076888248936,0.273439283570543,1,2,4.19928103629211,1,1,2,0,1,0.155408337712288,0.179392968995057,0.157965552844904
755,2,3,2.91434528441675,0.822308297250636,3,7,4.30773454591534,1,0,2,1,1,0.00733893574215472,0.0100257474733232,0.00550731868684155
757,1,3,1.59335091057459,0.563193349363521,1,2,3.88355831080152,0,1,4,0,1,0.0305026769638062,0.0470552985487356,0.15127950136994
760,2,2,2.29209761265402,0.639977932068878,1,3,3.3682038383285,0,0,4,1,1,0.0024976204149425,0.00831039858880644,0.0500014040618881
761,2,3,3.31452535037197,0.75764070730017,1,1,4.04615103349266,1,1,3,1,1,0.00173050430021249,0.00114293913358765,0.00578992750656022
767,2,3,2.16560303920796,0.631647615664342,1,1,2.80450818159301,0,1,3,1,1,0.0134928189218044,0.0312792212156806,0.0575459603300827
775,1,3,3.09593079158504,0.792988568374645,1,1,4.02327592165585,1,0,2,0,1,0.0066262456093682,0.00272227071474096,0.00219510376788128
777,3,5,2.50729151708449,0.711175273446882,1,4,4.34965629986474,0,0,3,0,1,0.00460314886004198,0.00626311523926149,0.00977769040835067
781,1,3,3.31421010863797,0.727435765693862,2,2,3.25694566652223,1,0,3,1,1,0.0243851134437136,0.0245552020495347,0.0225167307073115
785,2,2,2.75445728452875,0.597053886398096,3,4,4.0491095823465,0,1,2,1,1,0.00176077906507999,0.00107275933993811,0.0388893907014591
786,1,4,1.94144236179514,0.75926698169153,1,1,4.14175646901047,0,1,3,0,1,0.00867114774882793,0.00593061503325254,0.020333254349762
788,1,3,3.0357106576685,0.501007061200153,1,7,4.38593416059677,0,0,4,1,1,0.0347160473465919,0.0381277793981772,0.095486164717764
792,3,4,3.27508187602295,0.210780727998033,3,2,4.50995570922305,0,1,4,1,1,0.0367769449949265,0.124118358422229,0.161329703102255
794,1,6,2.91036999596231,0.830362994243285,2,1,3.96310756059653,1,0,5,0,1,0.00129742748686112,0.000963639947881623,0.00196159567442516
796,1,2,2.1881701323552,0.385389608235989,1,7,3.57907776246356,1,0,3,1,1,0.427470121532679,0.558152680000855,0.297591772218645
799,1,1,2.98595239631995,0.913525187696652,2,1,2.81871414427641,0,1,1,1,1,-1.40848733281018e-05,2.52720605933288e-05,0.0124679719770591
801,2,2,1.13910693613461,0.591617255225663,3,4,4.54401779795453,0,0,2,0,1,0.206576801836491,0.0860330067959574,0.267723854265569
805,1,5,1.65478269803922,0.38641017959033,1,1,4.72761173905029,0,0,4,0,1,0.13676393032074,0.226322330472726,0.240562546106716
812,1,2,3.88812582759133,0.247761130430888,1,3,4.23468650382463,0,1,4,0,0,-0.0697399312630296,-0.0161066160333446,0.136184356089258
815,2,3,3.21127429723469,0.936582344168322,2,1,4.92315105919278,1,1,2,0,1,-3.64364677807316e-05,0.000189614800191085,0.00335794192418717
816,1,2,1.75212887716964,0.755545289773609,2,4,4.43836604088814,0,1,2,0,1,0.00299891375470906,0.00165154043593851,0.034968962321336
818,1,4,1.23055357844852,0.374527625521208,1,4,3.63865958809259,0,0,3,0,0,0.502926647663116,0.520570165194061,0.307185944213246
821,2,2,3.67089433302018,0.368877122402541,3,3,3.95336607494618,0,1,2,0,1,0.0152837820351124,-0.0375834784250717,0.102435166068702
824,2,3,2.36216788404329,0.503758523825799,2,4,3.18427268573889,0,0,3,1,1,0.0997961163520813,0.180932800559118,0.151951004500897
825,2,3,1.58969109109902,0.420736713409644,1,5,4.22866133536835,0,0,2,0,0,0.494041159749031,0.578964351601476,0.286253402326214
827,1,6,1.55616246145609,0.809606127112021,2,1,2.49075258676206,0,0,5,1,1,0.0169863954652101,0.0134331045727877,0.0618555257119058
828,1,3,3.23772012801254,0.576085457593321,1,5,4.21757791206368,0,0,2,1,1,0.0565397776663303,0.0424066457733007,0.0584477873829373
829,1,5,2.25933916619183,0.600654299480466,2,2,3.79047718474401,0,0,4,0,1,0.0708420444279909,0.0548770349851574,0.121521635470862
835,2,2,2.88200746434431,0.789950090655083,1,4,4.44779045360775,0,0,3,0,1,0.0011077162635047,0.000478042751999475,0.00399386799733458
848,1,3,1.33537620841226,0.79280219352581,2,6,3.78753685566635,0,0,2,1,1,0.229305227519944,0.122209900937313,0.102748360053988
850,2,2,1.3937483481226,0.830839557404511,1,5,3.22206109715571,1,1,3,0,1,0.0155333240400068,0.0146429859158616,0.0683555326011221
851,3,2,3.25228950149318,0.278549786899685,2,5,3.98210007959897,1,0,3,0,1,0.470969872549176,0.484926509406538,0.334708302958328
867,1,4,2.43543628442574,0.645074937842862,1,3,3.50285722557325,0,0,3,1,1,0.0330307260155678,0.0677876499943942,0.0595126558592651
869,2,2,2.72202750812517,0.613043073256612,1,2,4.50299463491242,1,0,3,0,1,0.0153911546804011,0.0361900643872755,0.0381309277120759
873,1,1,2.67055450270292,0.737446319757752,2,5,3.41333346137392,0,0,1,0,1,0.000773012383433525,0.00209221726654973,0.0091423701115265
874,2,2,1.97046986749408,0.785291280250892,1,6,2.86180435563055,0,0,4,1,1,0.00720768547034822,0.00434428633116457,0.0215198173342153
876,1,6,3.50667323185361,0.807845141395396,3,5,3.98996443434997,0,1,5,0,1,0.000509456491272431,0.000100002616864714,0.00140926727313269
878,1,2,2.28357685610677,0.546329600976575,2,7,3.34353075487553,0,0,4,1,1,0.0332424947991967,0.0523908678045429,0.123691092772375
880,1,4,2.90959791117208,0.77100212104366,2,4,2.937313698513,1,1,4,1,1,0.000797653316112701,0.00057995284296386,0.0159640527482037
881,2,6,3.54811958108982,0.624887219787237,1,6,3.72050905436965,0,0,5,1,1,0.00634849315974861,0.00442641031726165,0.0226756741897766
882,2,2,2.74142066491444,0.580175471618099,3,4,4.93630696099096,0,0,3,0,1,-0.00202776887454093,0.00624057698692349,0.0630568530066296
883,1,3,2.03823439866048,0.590387284640714,1,7,4.17185519672375,0,1,3,1,1,0.126558747142553,0.0941320820319679,0.118775732765533
894,1,3,1.7586675181456,0.881083594136526,2,4,3.78707635967473,0,0,4,0,1,0.000563357723876834,0.0016060766769006,0.0334983731832962
895,2,6,3.63996223176336,0.32260149239626,1,5,4.36674265844148,0,0,5,0,1,0.278715401887894,0.0951555417703952,0.28757888981196
897,1,2,3.61802173816952,0.536866408076886,2,2,3.4758151785697,0,1,2,1,1,0.00391058810055256,0.00215151991356355,0.0498701060228142
907,2,3,2.57393533522081,0.755928975846561,2,1,3.77683508494378,1,1,2,1,1,0.00606104232429061,0.00656323970134898,0.00415094133430291
908,1,2,3.07158651308661,0.919171663754667,1,4,4.56550370164916,1,0,4,0,1,3.15612787744612e-05,2.65734533725359e-05,0.00158856838853095
912,1,2,2.83066188778684,0.650189920386318,1,7,2.3757945152048,1,1,2,0,1,0.00897962762974203,0.0130529091271894,0.0246124052408635
913,2,2,0.390023828424121,0.583695152835664,1,3,4.22111600927085,0,0,2,0,0,0.489924654364586,0.359247433448448,0.252708249098427
914,3,4,2.37776707693784,0.731618724962216,2,3,3.20693895957271,0,1,3,0,0,0.0169766391627491,0.019848075259606,0.0151900786191346
915,1,2,2.70821384002392,0.529525144471444,2,5,2.07829349893749,1,0,3,1,1,0.118078631348908,0.208940942812513,0.0678210587929372
917,2,1,3.5453866315467,0.795923600119442,2,2,4.43091562611549,0,1,1,1,1,0.000135667709400877,6.39519189331583e-05,0.0023678448562166
923,2,5,0.742119317204534,0.729010974702457,2,7,4.19224948078979,0,0,4,1,1,0.0817958191037178,0.17466367975102,0.123345740452471
924,1,3,2.2659543217504,0.640175405525918,1,7,3.87646519211772,0,1,3,0,1,0.0319964569061995,0.0440259380661774,0.0423710831684672
928,2,1,3.34256906160366,0.672476978863739,1,5,4.39625151539329,0,0,1,0,1,0.00138815255195368,0.000747862002308364,0.0252793049184008
929,1,2,2.73231968514342,0.849051461121028,1,2,4.50173065939242,0,1,3,1,1,-0.000113047179183923,0.000257785775126584,0.00184924992960303
942,2,3,3.36950653807758,0.355349007458027,1,6,4.16017041157211,0,0,4,1,1,0.194530065171421,0.0995420529486541,0.280035526085773
943,1,3,0.626777916213991,0.767770610444298,2,3,4.27766693034254,1,0,3,1,1,0.464760446920991,0.396207738973598,0.112988547432555
947,1,2,1.71237797810966,0.729869332426443,2,5,4.04622815505177,1,0,2,0,1,0.0616165138781071,0.0685335131571972,0.0520909640978396
948,1,6,2.56757014244469,0.795253259879869,1,1,4.45409594864467,0,0,5,0,1,0.00246535518090241,0.000955983779882374,0.0061089138533525
953,1,2,1.96206927223462,0.367385628236985,1,4,2.86674559180195,0,1,2,1,1,0.0136318057775497,0.0938355902497208,0.167920681039895
954,1,5,2.88877701371005,0.498163500814647,2,2,4.85939083808245,1,0,3,0,0,0.0628152564167976,0.236576853358174,0.0802046804328908
956,2,2,2.28658502823668,0.823010369082833,2,1,2.81396546330011,0,1,2,0,1,0.000392567890230566,0.00122887521626702,0.0125336225970481
959,2,6,0.702950446910023,0.312124768219343,1,2,4.45345641556251,0,0,3,1,0,0.0970551371574402,0.0467288354651414,0.276618153950351
961,1,3,2.71792774836097,0.870380401821522,1,5,3.98199088155853,0,0,3,0,1,0.000891900359420106,0.00416663052100341,-0.000217736583084073
969,1,3,2.91843540792768,0.830201865168207,3,1,3.84385986016952,0,1,3,1,1,0.000696173563483171,0.00051437407097743,0.00122174710738377
973,3,2,2.69518902423502,0.449412792893232,1,2,4.33836636448971,1,1,2,0,1,0.0387352844700217,0.0824821230815485,0.068413782089889
974,1,1,2.75195639854258,0.648005548696999,1,2,3.07152981614118,0,1,1,1,1,0.000377377553377301,0.0013608320130768,0.0219787208176317
977,1,3,1.76914067164124,0.590675699576499,2,7,4.61754755418742,0,0,3,0,1,0.406707126647234,0.37035620427856,0.161569500086482
978,2,2,4.90212142006209,0.786775990629481,1,2,3.44039062420909,1,0,2,1,1,0.000576052334508859,0.000183701855477669,0.00144362803576796
980,1,2,2.11156434636429,0.674350366394586,2,2,3.86986971462851,0,0,3,1,1,0.0903711449354887,0.0515410053978018,0.0643245734175181
983,2,2,3.67856325339931,0.638102083498865,2,2,4.05412703114377,0,0,2,0,1,0.00690061971545219,0.00572881409361636,0.0229848290138938
985,1,6,2.0206428993338,0.998043081454209,2,7,2.66320827005175,1,0,3,0,1,0.0136747674550861,0.0058208361751263,0.0250467698469993
986,1,4,2.17244409934251,0.870410748909964,1,3,2.33141340512373,0,1,4,0,1,-0.000771498424001038,0.000110638908859206,0.023950876937751
989,2,3,2.81373063694729,0.701919921372239,1,5,3.68659540895144,0,0,2,0,1,0.0183725189999677,0.0286697266972504,0.0124238278634889
991,2,3,2.40753923072472,0.844281724310081,2,6,4.05511817630046,1,0,2,1,1,0.0135305281437468,0.0182465297193936,6.44306037692104e-05
992,1,3,1.90201131075968,0.770234612684779,2,4,4.74170618082337,0,0,3,0,1,0.0103392635355704,0.0123233471106119,0.0196491845620706
1000,1,5,1.99168160910912,0.741530158339714,1,4,3.33087505096573,1,1,2,0,1,0.00473787053488195,0.00705187494795789,0.0267808124067217
1001,2,1,2.41853470871165,0.767630015044142,3,6,3.16063708061413,0,0,1,0,1,0.00196019623399479,0.00192385980419552,0.0036539747480603
1004,2,2,2.18647821162949,0.711780243862684,2,2,2.35279151748415,1,0,4,1,1,0.0140543148736469,0.024072052936264,0.0441288412197053
1005,3,2,3.07719806717313,0.738359266707747,2,1,4.00290632304881,1,0,3,1,1,0.00323862253753759,0.00247834781392287,0.00721065216757835
1008,2,3,2.23227577340312,0.671033586427687,3,7,4.21421756974283,0,1,4,0,1,0.0112278992310166,0.00802334515033321,0.0349227276806815
1009,2,4,2.33067736968023,0.233964312214681,2,7,3.142850242004,0,1,3,0,0,0.383084952831268,0.178069801507361,0.323150949487595
1010,2,4,3.43638916984782,0.452012159912837,1,2,4.61753353506752,1,1,3,0,0,0.0688108587637544,0.066594799459033,0.0588611215462463
1015,2,2,2.45002986795776,0.635406352583942,1,6,3.42259820830672,0,0,3,0,1,0.017985031940043,0.0327850771091102,0.0418153080223095
1016,2,2,3.21891550956753,0.529240711820673,1,6,4.93883067704273,0,1,3,0,1,-0.00984238274395466,0.00584235114056553,0.0388676815050657
1018,2,2,3.7609326476396,0.540449442533913,1,6,2.71227191757447,0,0,2,1,1,0.0140093816444278,0.0135388868589883,0.0498569085562113
1024,1,3,1.95323677314964,0.505045038442184,1,2,4.99764086138329,0,0,3,0,1,0.00729221105575562,0.351010361772612,0.143391309326672
1028,2,1,2.52413553392025,0.22682852057845,3,5,4.56369877644494,0,1,1,0,0,0.130300939083099,0.134370526312946,0.253271689734516
1036,2,3,2.35352496514446,0.312069477626321,3,5,4.61804563721706,0,1,4,0,1,0.214067965745926,0.128019646860289,0.217864070611453
1038,2,3,2.20880866207055,0.823639109939104,2,4,3.13339480194675,0,1,4,0,1,0.000554947124328464,0.000596965419435436,0.00759736528361846
1043,2,2,2.97517175980837,0.668805492079838,2,5,4.54622070886671,0,1,2,0,1,0.00494263868313283,0.00309370352908178,0.0178287728168899
1046,1,2,3.46050533258531,0.630706886329629,2,3,4.69089167391186,1,1,4,0,1,0.000253887905273587,0.000315249450928867,0.0214796687808043
1047,2,4,4.1445209440983,0.623248043377225,1,7,2.90808862038407,0,1,3,0,1,-0.0038456036709249,0.00363350357105874,0.0225736509595365
1050,1,2,2.24971522281037,0.901019438530865,1,6,4.13317205653571,0,1,3,0,1,0.000251901015872136,0.000545069914299701,0.003635582594988
1056,2,3,1.49227564288925,0.688554527206236,1,7,3.56235166779932,0,0,3,0,1,0.29749113204889,0.266272032035287,0.126011866481838
1058,1,5,3.24571050919633,0.811664366605465,1,3,4.10356841718825,0,0,3,1,1,0.00133367901435122,0.00148148973647266,0.00242377813438738
1065,2,3,2.92557468532738,0.826317464426959,1,7,3.83226258964931,0,0,3,1,1,0.00401456994586624,0.00629122941221705,-0.000711880225339056
1068,2,3,2.4589533639811,0.692930376026192,1,1,3.87303291994283,0,0,3,1,1,0.0317526832222939,0.0199206567125105,0.0291715282066855
1070,1,2,2.05836498341854,0.681443618549432,1,4,2.15725557465632,0,0,2,0,1,0.023943891050294,0.0130086498893662,0.0726189677687474
1072,1,3,1.56322847673994,0.977201597630511,1,4,3.13292126894572,0,0,2,0,1,0.00533201027428731,0.00245545940341796,0.0442068336122477
1073,1,1,3.2567774853982,0.760314661079863,1,1,3.48180636055061,1,1,1,1,1,8.14244376670104e-05,7.55335895042952e-05,0.00295901005710833
1074,1,4,2.94497277725858,0.544441426426597,3,5,4.86063827434436,0,0,3,1,1,0.0447222925722599,0.0897251845303393,0.0625586370912166
1077,2,3,2.40595522620207,0.547417843785576,1,1,2.72413694428767,0,1,2,0,1,0.0308913886547089,0.0513342111620542,0.0674878671283664
1079,1,3,2.05981244849402,0.749924285662714,1,7,4.38683869277757,1,0,2,0,1,0.0708682624972425,0.064777476758598,0.023303979846799
1080,1,3,2.43479971882495,0.536404500786463,1,5,3.75881186968057,0,0,2,1,1,0.195614574477077,0.232778371348576,0.13458075181664
1081,1,3,2.38218653861691,0.908152419247424,2,2,4.3023402303912,1,1,2,0,1,0.00143693573772907,0.00357892728377129,0.0031861955779276
1083,1,3,1.51423776518142,0.884384129327056,1,4,4.25811279543384,0,0,3,0,1,0.00184427376370877,0.00523123344910648,0.0378737916209507
1085,2,3,1.85985056495904,0.722292167530409,2,7,3.62321637425911,0,0,3,0,1,0.0715998709201813,0.164759180763151,0.0279422849253832
1089,2,4,3.74396608215081,0.319965352311778,2,6,1.95270861257152,0,0,4,1,0,0.196342706680298,0.222136397342743,0.25834583087811
1090,1,6,1.24076287922322,0.395905062602495,2,4,4.06158232706824,0,1,5,0,0,0.200479134917259,0.140069372993265,0.221465055992457
1094,2,2,2.31049997446172,0.696343680045057,1,6,3.70846306005809,0,0,4,0,1,0.00327506414032541,0.00498948958236212,0.0243077161497973
