"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_interlogit"
249,"1","4",2.11886803261634,0.993248976570695,"2","3",3.9371892604431,"1","0","4",0,1,0.00176881300096243
250,"1","4",3.04429219493936,0.714922546323295,"1","3",3.70935207185341,"0","0","3",0,1,0.0122427464840458
251,"3","3",2.46931633710042,0.272603910925879,"1","2",3.44803445445637,"0","0","3",0,0,0.495730087211766
252,"1","1",1.21892445289564,0.32012198138886,"2","4",3.39735963011743,"0","1","3",1,1,0.313053215395554
253,"1","2",2.32721997855388,0.689016738300297,"2","3",4.03431338977422,"0","1","4",1,1,0.000477243805193206
254,"1","3",0.943822598166957,0.791671475784833,"1","3",2.40378230250111,"0","0","3",0,1,0.168221526059043
255,"2","3",3.34458675614693,0.625671118447829,"2","6",4.6567021519897,"0","1","2",1,1,0.0116568157924207
256,"1","1",3.55214456703947,0.604205171014596,"1","6",3.76902323904869,"0","0","1",0,1,0.00185774135887351
257,"1","2",2.53370230202522,0.722242292946476,"1","7",4.74323730698868,"1","0","2",0,1,0.0123187031598155
258,"1","2",2.52511638777701,0.362215313934603,"2","7",4.28633812915425,"1","1","2",0,1,0.276570716804952
259,"3","3",3.77604005838647,0.528622610803295,"3","7",4.90337453631536,"0","0","4",1,1,0.00958402049167462
260,"1","1",2.36703465432093,0.803201260122749,"1","3",4.23709725613073,"0","1","1",1,1,0.000339434829694563
261,"2","6",4.38508456222306,0.741103569801948,"1","7",3.11850825487225,"0","0","3",1,1,0.0026336790586734
262,"1","3",1.7130850286321,0.535707278728039,"1","3",3.24398306847471,"0","1","2",1,0,0.0327477466714622
263,"1","4",1.65079317316812,0.674543103337741,"1","1",4.38599195256964,"0","0","2",1,1,0.0614072941718535
264,"2","2",0.979766788766115,0.971097292295234,"2","4",4.56127822039343,"0","0","3",1,1,0.00378754398689352
265,"1","3",3.07295901125006,0.612013917304746,"1","6",3.96384844505455,"0","1","3",0,1,0.0171619749359371
266,"1","2",3.06037666563301,0.702424877547383,"2","2",2.99015813994309,"1","0","2",1,1,0.0215890895929352
267,"1","3",2.69480116807184,0.785433477536671,"1","6",3.38524639073338,"1","0","4",0,1,0.00585959042537343
268,"1","2",1.34425167427244,0.60394923895493,"1","3",3.73482786646568,"1","1","2",1,1,0.091731533935474
269,"1","3",1.59903576706699,0.289403987900301,"1","3",4.04158196775739,"1","1","2",1,0,0.16816571564483
270,"1","1",1.77557226192564,0.860816720095061,"1","3",3.13217677191704,"1","0","1",0,1,0.00282964945858122
271,"1","3",2.65072337202385,0.927508916447237,"1","4",3.30181857349924,"1","1","4",0,1,0.000144801330488442
272,"2","5",2.39198295291118,0.696342111201262,"1","7",3.12795966806616,"0","1","4",1,1,0.00786606470852724
273,"2","4",3.19861640413805,0.509652886439114,"2","1",4.31757571904382,"0","0","4",0,1,0.0164737603305009
274,"1","3",3.55870025145575,0.796604313013769,"2","6",4.59705663570742,"0","0","2",1,1,0.00320795835985699
275,"1","4",3.56047051251265,0.289814044566587,"1","7",3.25778034404681,"0","1","3",0,1,0.19083676860502
276,"1","5",2.14530999842965,0.763118396789335,"1","7",4.16067348763813,"0","1","3",1,1,0.0140755188369404
277,"1","4",2.04565432168163,0.395842693275603,"2","7",4.65820242092309,"0","0","3",1,1,0.487037642519437
278,"1","4",1.68868432452121,0.977111341642001,"2","1",4.43798030479089,"1","0","3",0,1,0.00616072286612102
279,"2","1",4.33657282634631,0.116213703239575,"1","4",3.45004590412976,"0","1","1",0,1,0.0124215168335764
280,"2","3",2.75527746922266,0.652443430091362,"2","2",3.31334878677074,"1","1","4",1,1,0.0181994294815437
281,"1","3",1.90317385561589,0.737013809595798,"3","2",4.2501774334223,"0","0","3",0,1,0.0784360304202281
282,"1","5",0.911267600651317,0.241958427933858,"2","7",3.49159470367179,"1","1","3",1,0,0.0575134107571492
283,"1","3",2.59524865062359,0.949091281311428,"2","5",3.50875765711895,"0","0","4",0,1,0.00108620481901156
284,"1","6",2.3139408283015,0.184284817815779,"2","2",3.57072194115843,"1","1","5",0,0,0.245745854088293
285,"1","3",2.40881859907546,0.305657437520573,"2","1",3.42243801238933,"1","0","4",0,0,0.444246733626755
286,"1","5",2.08145646333973,0.496592636217398,"1","6",4.38632764412945,"0","0","3",1,1,0.397050225244667
287,"1","6",0.620980185686023,0.432762520896967,"1","5",4.33587440530648,"0","1","5",1,1,0.279578971710823
288,"1","2",2.8938548829421,0.577172419760017,"1","6",4.42152281289551,"0","0","2",0,0,0.024822647575609
289,"1","2",2.07311966016092,0.909476675872895,"2","1",4.71044272225346,"0","1","2",0,1,0.00044470848197542
290,"1","1",0.994770057261225,0.227821570063539,"2","4",4.63713130516769,"0","0","1",1,0,0.580952413869326
291,"2","1",2.76003565940113,0.420552969246285,"2","2",4.84975264789006,"0","0","1",1,1,0.0658801487011321
292,"1","5",3.73300532742059,0.572269954253686,"2","2",3.66262616449865,"0","0","4",1,1,0.0121169846241278
293,"1","4",0.156318587477699,0.668916109875419,"1","7",4.68989466242272,"1","0","3",0,1,0.695248310593215
294,"3","5",1.59878327638126,0.603800847527287,"1","3",4.05792573673402,"1","1","3",0,0,0.214175095013037
295,"2","2",2.89589321638495,0.716048396205521,"1","6",3.50455976486967,"1","1","3",1,1,0.00571022202553739
296,"1","2",2.16465997964137,0.682360370000927,"1","6",2.14035672780358,"0","0","4",1,1,0.0159767423218173
297,"1","6",1.7109785851041,0.977530298044266,"2","3",4.63886559884945,"0","0","5",1,1,0.00300280057220836
298,"1","3",2.24876261118938,0.638313385175741,"2","2",3.04137075882798,"0","0","3",1,1,0.21301952116213
299,"1","2",2.65314064743402,0.622422268862291,"3","2",4.05321150298512,"0","1","2",1,1,0.0000574627558844742
300,"1","3",1.31156865140152,0.67446165992582,"1","3",4.43784624331657,"0","1","4",0,1,0.00675677761902371
301,"2","3",1.56886572731711,0.853455327303833,"1","2",3.76154747685613,"1","1","2",1,1,0.026860478459622
302,"1","3",1.71154092312889,0.833853297493698,"1","2",4.2241221524451,"1","1","4",1,1,0.00602635753155389
303,"1","2",2.05998317640926,0.429536055305427,"1","6",4.55293694878366,"0","1","2",1,0,0.13060080109133
304,"1","2",2.20961550935501,0.346962339226456,"3","4",1.94339177148292,"0","0","3",1,1,0.313368742771175
305,"2","1",3.12079728225458,0.954677290137878,"3","3",2.4656471309004,"0","0","1",0,1,0.000137534676422191
306,"1","4",1.66997513745096,0.669973201132824,"1","4",2.71692676247103,"0","0","3",1,1,0.0888425422240459
307,"2","3",1.27694528846116,0.797179359922851,"3","3",4.9143169164769,"1","0","2",1,1,0.0977422452995141
308,"1","2",3.69322365130115,0.901953270216959,"1","7",3.88248580973206,"0","0","2",1,1,0.00024326015957854
309,"1","3",1.98088472841739,0.546812254560114,"3","4",4.70483783762843,"0","1","2",0,1,0.0222212822740033
310,"1","1",2.04480936976177,0.315093599168859,"2","5",4.31485577454767,"1","1","1",1,1,0.24964814110804
311,"1","3",3.07518393185572,0.666917368000922,"2","6",3.70270025109268,"1","1","2",0,1,0.0221378246544039
312,"1","2",3.16408393978924,0.542672613119778,"1","7",3.73603206181563,"0","0","2",0,1,0.0275931779489105
313,"2","4",2.2726148783613,0.594775175148463,"2","3",4.00395435248293,"1","0","4",0,1,0.0975172086922098
314,"2","2",2.68951953685172,0.228063102371307,"2","6",3.69456389560883,"0","1","4",0,0,0.220702121376808
315,"1","1",2.12212466174464,0.608176514788717,"1","2",4.23462679619363,"0","1","1",0,1,0.00687232683162764
316,"2","3",2.60605896264516,0.909233319304471,"2","2",4.88624427907418,"1","1","3",1,1,0.0035184973399629
317,"1","3",1.91420007859415,0.47086891709363,"2","2",3.9818499380778,"0","1","4",1,1,0.0839888680316467
318,"1","3",2.55696331683652,0.247803756440138,"1","3",3.89002834756181,"1","0","2",1,0,0.412797439963272
319,"2","3",2.40571025543878,0.208421440004692,"3","1",3.32428309610031,"1","0","2",0,0,0.52286924325927
320,"1","2",0.700813210296482,0.856308875915517,"2","3",3.62118788481559,"1","1","3",0,1,0.0381982004867717
321,"1","4",2.26317856872786,0.952941539204919,"1","5",3.56229681579494,"0","1","3",1,1,0.00178842228717535
322,"1","2",1.90487358856135,0.381506228649859,"2","1",3.39018739624163,"0","0","3",1,1,0.393082763458907
323,"1","3",2.4180303027923,0.826761148395273,"2","7",3.56876650411272,"0","0","3",0,1,0.0218629688798776
324,"2","5",1.56798489965378,0.607304153924194,"3","5",3.93548721473609,"0","0","3",0,0,0.322114219114297
325,"1","4",2.95676234968579,0.965083983089845,"2","6",4.99557324750745,"0","0","4",0,1,0.000395580758417835
326,"2","3",2.21914136245926,0.53724005089019,"1","1",3.99332530688719,"0","1","3",1,1,0.0512096610264436
327,"3","3",4.48395257450741,0.704566189039484,"1","4",4.23031513949294,"0","0","4",1,1,0.00011696143222506
328,"3","2",2.07897327211176,0.246067152316615,"3","7",3.65144806444465,"0","1","3",0,1,0.329845050311842
329,"1","3",2.58426337555539,0.992291539221777,"2","6",3.88785743598507,"0","1","3",0,1,0.00104035269386582
330,"2","5",1.76114318835095,0.406763303194814,"1","2",3.66376838458794,"0","0","3",0,0,0.296819387982428
331,"1","3",3.76380926121114,0.566847489972808,"1","3",2.15763013991982,"0","0","3",1,1,0.0273082786193736
332,"2","2",3.33031568835074,0.8619238480966,"2","4",4.28880946925566,"1","0","2",0,1,0.000398029864473792
333,"3","1",2.06547699907093,0.448366022263202,"1","6",3.92374662838636,"0","1","1",0,1,0.0452137557085607
334,"2","3",2.73781906624335,0.331952441321825,"2","3",3.18310993481172,"0","1","4",1,0,0.0211874487559568
335,"2","3",2.36458006678935,0.739666936964219,"1","5",3.65791310666753,"1","1","2",1,1,0.0206545942060222
336,"1","4",2.20379045153131,0.978176503142468,"1","1",3.18440100306226,"1","0","3",1,1,0.00253994723251372
337,"1","2",2.58550970061781,0.189120108706251,"2","6",3.74574927347526,"0","0","2",0,0,0.471207670739689
338,"2","4",2.52887065404524,0.741275742358611,"1","4",3.75638881227844,"0","0","3",0,1,0.00910515855982452
339,"2","3",1.62273673257137,0.478550071534398,"2","2",4.8618306932237,"0","0","4",0,1,0.325179026180021
340,"1","6",2.22610014188948,0.555009399402058,"2","2",4.29697995624518,"0","0","5",1,1,0.169899302575614
341,"1","3",2.91961040673227,0.592499271874459,"2","7",3.63184747357185,"0","0","3",1,1,0.106347837901144
342,"2","4",2.96810484874237,0.621105433856633,"2","2",4.16540261127699,"1","1","3",1,1,0.0568680335907013
343,"2","3",3.256621576629,0.474497995011722,"1","6",4.26270555751624,"0","0","3",1,1,0.130495177443223
344,"1","3",2.71949129940283,0.539503336942691,"1","6",1.03065234809321,"1","0","4",1,1,0.146603622442972
345,"1","2",3.16620391863176,0.724436499798592,"1","4",4.55186222935659,"1","1","2",1,1,0.000482321823019216
346,"2","3",1.64156823058286,0.793983801159841,"2","3",2.54931899617032,"1","0","4",0,1,0.0485862264416813
347,"2","1",4.35869171190546,0.940425334996721,"2","2",1.0609819242602,"0","0","1",1,1,0.0000667641592332346
348,"2","1",2.19437601622834,0.450629348456623,"2","7",4.54674518383918,"1","0","1",1,1,0.143263848906561
349,"1","3",0.646509879850449,0.329990003531462,"2","5",3.59305511451408,"0","0","3",1,0,0.0722358132925909
350,"1","1",2.45471653619832,0.820453706990277,"1","6",2.10485300429644,"0","1","1",1,1,0.000733187730734497
351,"1","1",2.21167703140693,0.947647952523089,"1","6",2.10437135168347,"0","1","1",0,1,0.000274564103028174
352,"1","5",2.16660382004946,0.503523559936279,"1","2",4.92370850617832,"0","0","3",1,0,0.275021432221986
353,"2","2",4.00693930582345,0.935244225045269,"1","6",4.11339619454075,"0","1","4",0,1,0.0000124225195682337
354,"1","4",3.6248868236708,0.723954835262458,"2","5",4.30298783734381,"0","1","3",0,1,0.00269365907996033
355,"1","2",1.87092966648459,0.553364775631846,"1","7",4.11393206112545,"0","0","3",0,1,0.165562161436412
356,"2","2",3.78677756648287,0.809838106947429,"2","4",4.46174669170496,"1","0","2",0,1,0.000316750904317153
357,"1","1",2.19745129332705,0.822946840980568,"2","1",3.71033570996175,"0","1","1",0,1,0.000338456049672753
358,"1","1",3.68802770953382,0.536293183525798,"3","5",2.87914138712361,"0","0","1",0,1,0.00484507459370631
359,"1","4",0.918511170985014,0.133941481588115,"2","6",3.97779057045892,"0","0","4",1,0,0.0597004464067026
360,"1","4",2.67229570161563,0.867399140070334,"1","3",3.73698745339304,"0","0","3",0,1,0.00445854623676023
361,"1","4",1.7264290002272,0.432135079671341,"2","4",4.1000832505174,"1","1","3",0,1,0.367661915135814
362,"1","3",4.03384898451563,0.881539149806707,"2","5",3.69984225935599,"1","0","3",1,1,0.00120457529970119
363,"1","4",2.23762764290685,0.249596124997937,"2","3",3.26100216864936,"0","1","4",1,0,-0.039352160132724
364,"2","3",1.73438031459882,0.489179142167465,"2","1",4.98359986277605,"0","0","3",0,1,0.351307846824327
365,"1","3",3.05027269637741,0.530874741221268,"2","3",4.11282680999261,"0","0","3",0,0,0.0865221207738409
366,"1","2",3.75420905700421,0.286255766159622,"3","7",3.32210060253234,"0","1","4",1,1,0.0118412869493146
367,"2","2",3.90999981738045,0.510663322497362,"1","5",3.89683762052944,"1","0","2",0,1,0.0177371405623897
368,"2","2",3.2338297209048,0.61731866613345,"1","3",3.66981053524867,"0","0","3",1,1,0.0100425673641209
369,"2","4",2.80795793810991,0.404036864542052,"1","6",3.09553431424878,"0","1","3",1,1,0.262778949092077
370,"1","5",2.88313174831121,0.926242290837645,"2","5",3.961566858421,"0","0","3",1,1,0.00331709883587172
371,"1","5",2.56149245002014,0.856226580188919,"1","3",3.96938472588684,"1","1","4",1,1,0.000834866280670088
372,"2","2",2.64411804901665,0.835030979157809,"1","2",4.66248064770766,"0","0","3",0,1,0.00314971716935541
373,"1","2",1.94551776215568,0.318958084793779,"1","3",3.31651710208778,"1","0","2",1,0,0.46719811636882
374,"2","3",2.79635902407705,0.912723974318852,"2","5",4.81459192777571,"0","1","4",0,1,0.000306189794879619
375,"1","2",1.2775257866276,0.348745321713403,"2","2",4.88536436068391,"0","1","3",0,0,0.0952546327935035
376,"1","2",3.7413603305611,0.756630040751297,"1","4",4.53037991371549,"0","0","2",0,1,0.000225601040033774
377,"1","4",2.6231772143432,0.646517390402495,"2","2",4.7106981199394,"0","1","3",1,1,0.0250454816360551
378,"2","3",2.77078840474364,0.804324179665804,"2","7",4.33870073631459,"0","0","4",0,1,0.0035987532398043
379,"1","2",2.40000013321352,0.422679167274591,"1","7",3.94125132555622,"0","1","2",0,1,0.0884804293727465
380,"1","3",2.5074558274696,0.117612655237943,"2","6",2.86733503777406,"1","0","4",1,0,0.562997159304475
381,"1","2",2.32212105146849,0.75232989150187,"2","5",3.32691319056387,"0","1","3",1,1,0.00754059559773135
382,"2","2",1.94113009104978,0.569361997614396,"3","6",2.49031072946072,"0","1","3",0,1,0.111281016445325
383,"1","1",2.37275256756009,0.762805917755438,"1","6",4.00738560342045,"1","0","1",1,1,0.0029432292311814
384,"1","1",2.45341895199029,0.773088709309819,"1","1",3.08956217008362,"0","0","1",1,1,0.000747342728120604
385,"2","3",2.19296340960581,0.438497883307374,"1","1",4.43104580101457,"1","0","3",1,1,0.362701741445685
386,"2","2",2.42573412825375,0.825840633488765,"1","7",4.60602489208506,"0","0","3",1,1,0.00427693871830226
387,"2","3",3.04607292120613,0.752985108166661,"3","5",4.36896035721272,"0","1","2",1,1,0.00275302341362316
388,"2","2",3.63367035259983,0.851673105183826,"1","2",3.7239700481942,"0","0","3",0,1,0.000727184860146446
389,"3","3",5.17739718863863,0.663957554305442,"2","5",4.95064110611654,"0","0","2",0,1,0.000898119258140762
390,"2","3",2.56899318504945,0.667844504541342,"2","6",2.9285120782027,"0","0","3",1,1,0.119810794746129
391,"1","2",2.03357957498355,0.978297420632754,"2","1",3.5992606468218,"0","0","4",1,1,0.000269070892125023
392,"1","4",1.20011442286262,0.567703574530116,"3","2",2.79485005767155,"0","1","3",1,0,0.0504927871854597
393,"2","3",3.83412654433435,0.293324831700168,"1","2",4.52258967729129,"1","0","2",1,1,0.352878599674375
394,"1","4",2.87890160238778,0.935288331273082,"2","4",3.80530906956129,"0","0","3",1,1,0.00088706250980386
395,"2","3",2.72613879966529,0.527258225324225,"1","3",4.21492402198249,"1","1","2",0,1,0.0639819877762838
396,"1","4",2.2448338369031,0.655765796041599,"1","3",3.18453093602411,"1","1","3",1,1,0.0576953575812778
397,"1","3",2.64689403485286,0.252731976442517,"1","2",4.52736527340234,"0","0","3",1,0,0.315292673535264
398,"2","2",1.25663981933139,0.674645981012021,"1","2",2.46557334934227,"0","0","3",1,1,0.233828888045913
399,"2","3",2.75828671360562,0.806368317145617,"2","5",4.61745542904162,"0","0","3",0,1,0.0116994736755454
400,"1","6",3.14831614956429,0.947702290563772,"2","4",4.32492320834094,"1","0","5",0,1,0.000252090218428203
401,"3","1",2.61042177394104,0.528223828112076,"1","2",4.38737238172701,"0","1","1",1,1,0.00842300757097869
402,"1","4",1.57229765752884,0.74512085409701,"2","3",3.95295774344248,"1","1","4",1,1,0.020626969087392
403,"1","2",2.8724154839436,0.519413311802841,"2","5",2.83137078182313,"1","0","3",1,1,0.162370887154293
404,"3","4",2.61768110192667,0.71384723692233,"1","2",3.80420794154055,"1","0","3",0,1,0.0679336141021457
405,"1","6",2.55370175626368,0.321236272320448,"2","3",3.94985532520462,"0","1","3",1,0,0.0533185144421432
406,"1","2",1.67652496538846,0.154205894092171,"3","4",3.13173244095013,"0","0","3",1,0,0.175482872790096
407,"1","1",2.0472330689196,0.723080575812355,"2","5",3.21127299164063,"0","1","1",1,1,0.0039391240122042
408,"2","3",1.85973900472504,0.781947603881922,"1","3",3.4523837675511,"0","0","3",0,1,0.0441516645880972
409,"2","3",2.57910847504837,0.65879144350624,"1","5",4.69104101887133,"0","1","3",0,1,0.0170922119183526
410,"1","3",3.15136314858999,0.365409466069621,"1","4",3.95891459571377,"0","1","2",0,1,0.0369041767580259
411,"2","4",2.83386101361253,0.169028522435292,"1","3",4.02827716249807,"0","0","3",0,0,0.151307974085204
412,"1","4",3.32423693709524,0.770879598385738,"3","5",4.17348796155285,"0","1","2",0,1,0.0013083740409966
413,"1","1",2.16379547570016,0.654738497105251,"2","1",3.92902772206262,"0","1","1",0,1,0.00203389173082236
414,"1","2",2.56729882055396,0.896907009413849,"2","2",2.65930207191739,"1","0","4",0,1,0.00194535586107369
415,"1","3",2.42342938421789,0.776496194361981,"1","4",4.40700325332043,"0","1","4",0,1,0.000435187919674229
416,"2","3",2.45134429867992,0.5557034197626,"2","3",4.47801574861347,"1","0","3",1,1,0.260015687193998
417,"1","2",3.0358111869776,0.353851970799847,"1","5",4.06750963189557,"0","0","2",0,0,0.167011277637928
